RMID	FirstName	LastName	Address	Latitude	Longitude	City	State	Zip	LandlinePhoneNumber	CellPhone	BirthDate	MaritalStatus	HirePrediction	HomePurchaseYear	HomeYearBuilt	HomeEstCurrentValue	HouseholdNetWorth	RoofMaterial	LastStormDamage	HomeSize
02105	Mary	Williams	882 Oak Drive	35.0948	-106.5228	Historic District	NM	87001	919-499-5653	919-156-6645	1990-12-14	Married	Less Likely	2019	2017	$511,178	$1,070,043	Tile	2023-01-18	1925
02106	John	Brown	292 Poplar Drive	37.1299	-113.4803	Historic District	UT	84790	919-960-5207	919-136-7408	1982-03-15	Married	Unlikely	2013	2011	$516,304	$857,813	Tile	2023-10-04	2071
02107	Robert	Williams	402 Oak Street	35.0248	-106.5067	Nob Hill	NM	87002	919-114-2940	919-957-6814	1977-12-20	Single	Unlikely	2015	1998	$484,019	$1,081,667	Unknown	2023-12-17	2675
02108	John	Johnson	968 Spruce Circle	33.4996	-112.0529	Garfield	AZ	85002	919-167-5423	919-508-5865	1974-09-04	Widowed	Likely	2009	2002	$366,523	$806,132	Unknown	2024-05-29	2179
02109	Susan	Johnson	706 Hickory Avenue	35.0365	-106.5547	University Area	NM	87002	919-450-3553	919-567-1228	1965-07-01	Divorced	Likely	2016	2006	$373,229	$436,338	Metal	2024-06-19	2800
02110	Robert	Miller	166 Hickory Street	33.4066	-112.0864	Central Business District	AZ	85001	919-770-3096	919-254-9847	1969-08-14	Widowed	Very Likely	2014	2001	$399,755	$769,115	Composition Shingle	2024-01-26	2191
02111	David	Wilson	791 Birch Road	37.1049	-113.4517	St. George	UT	84791	919-521-1192	919-609-7540	1963-11-04	Single	Less Likely	2010	1994	$379,516	$896,779	Tile	2024-06-03	2093
02112	Robert	Anderson	742 Oak Street	33.4043	-112.0021	Garfield	AZ	85002	919-572-9255	919-111-6499	1967-12-12	Widowed	Less Likely	2013	2009	$447,716	$509,964	Unknown	2023-07-01	2449
02113	Susan	Williams	919 Maple Circle	37.1309	-113.4926	Dixie Downs	UT	84791	919-734-5043	919-207-9844	1988-09-16	Married	Very Likely	2013	1991	$469,937	$1,155,202	Metal	2023-11-24	2062
02114	Mary	Martinez	281 Pine Avenue	35.0876	-106.5603	Central Albuquerque	NM	87002	919-610-6661	919-676-3833	1964-01-21	Married	Very Likely	2008	2013	$367,630	$505,244	Tile	2023-04-14	2630
02115	Michael	Wilson	298 Oak Lane	33.4170	-112.0829	Central Business District	AZ	85001	919-746-2608	919-310-6859	1985-09-06	Divorced	Likely	2016	1997	$508,557	$1,022,543	Unknown	2023-12-22	1943
02116	Susan	Wilson	109 Poplar Drive	37.1612	-113.4045	Dixie Downs	UT	84791	919-684-9877	919-109-9340	1969-05-19	Single	Unlikely	2019	2010	$499,080	$953,367	Unknown	2023-03-05	1971
02117	Mary	Williams	345 Walnut Road	37.1015	-113.4209	Dixie Downs	UT	84791	919-705-2900	919-604-1445	1970-09-13	Married	Likely	2014	1995	$504,943	$1,004,919	Metal	2023-09-18	2478
02118	Jennifer	Smith	382 Maple Road	33.4217	-112.0582	Government District	AZ	85001	919-677-2577	919-619-2350	1967-08-19	Married	Less Likely	2008	1991	$393,522	$1,190,328	Metal	2024-07-09	2000
02119	William	Miller	578 Oak Road	33.4768	-112.0247	Garfield	AZ	85002	919-334-1623	919-590-4030	1984-03-21	Widowed	Unlikely	2017	2007	$500,762	$1,118,300	Tile	2024-09-25	2248
02120	Jennifer	Williams	117 Maple Circle	33.4752	-112.0772	Central City	AZ	85003	919-254-4482	919-330-7508	1973-12-28	Divorced	Less Likely	2012	2016	$372,021	$1,005,844	Composition Shingle	2024-02-07	2729
02121	Jennifer	Smith	854 Spruce Circle	35.0921	-106.5785	Nob Hill	NM	87002	919-685-9779	919-766-2148	1981-03-27	Single	Less Likely	2013	2011	$460,395	$735,860	Composition Shingle	2024-02-16	1969
02122	Jennifer	Martinez	740 Oak Court	33.4771	-112.0947	Garfield	AZ	85002	919-654-5811	919-156-1011	1982-08-21	Widowed	Unlikely	2009	2003	$414,326	$663,901	Tile	2024-02-19	2513
02123	Elizabeth	Williams	243 Poplar Avenue	33.4788	-112.0752	Downtown Phoenix	AZ	85001	919-430-5335	919-163-3838	1983-04-05	Divorced	Less Likely	2016	2016	$487,764	$709,087	Unknown	2023-08-29	1969
02124	Patricia	Anderson	714 Elm Avenue	37.1587	-113.4014	Historic District	UT	84790	919-990-2713	919-217-1171	1979-01-13	Single	Very Likely	2010	2008	$439,459	$1,137,585	Unknown	2024-12-11	2463
02125	Elizabeth	Brown	597 Walnut Road	35.0253	-106.5292	University Area	NM	87002	919-869-2674	919-564-1640	1966-04-19	Single	Less Likely	2010	1996	$407,096	$925,189	Metal	2024-07-22	1977
02126	Susan	Williams	617 Pine Street	33.4085	-112.0130	Central Phoenix	AZ	85002	919-306-3634	919-115-4969	1965-06-17	Single	Likely	2017	2016	$352,242	$937,246	Metal	2024-08-22	2285
02127	Elizabeth	Williams	828 Poplar Drive	37.1676	-113.4416	St. George	UT	84790	919-146-3856	919-534-8076	1981-10-02	Married	Very Likely	2020	1995	$440,513	$1,177,171	Unknown	2024-01-01	2066
02128	David	Williams	924 Walnut Court	33.4805	-112.0768	Roosevelt	AZ	85002	919-774-2881	919-459-5181	1985-11-16	Widowed	Less Likely	2013	2013	$354,236	$994,981	Unknown	2023-04-22	2682
02129	Michael	Williams	799 Maple Drive	35.0287	-106.5144	Historic District	NM	87001	919-349-5274	919-984-8466	1974-12-11	Divorced	Very Likely	2008	2002	$350,608	$1,104,799	Metal	2023-03-04	2078
02130	Patricia	Miller	335 Pine Avenue	35.0520	-106.5593	Downtown Albuquerque	NM	87001	919-843-9833	919-929-5111	1964-06-10	Married	Likely	2009	2010	$433,359	$659,785	Metal	2023-01-15	2512
02131	Jennifer	Martinez	251 Birch Circle	33.4410	-112.0478	Roosevelt	AZ	85002	919-546-4773	919-256-5343	1966-03-25	Divorced	Very Likely	2008	2015	$364,925	$354,737	Tile	2024-10-10	2083
02132	John	Martinez	996 Oak Avenue	37.1917	-113.4897	Historic District	UT	84790	919-823-9439	919-864-4547	1983-12-13	Widowed	Less Likely	2018	1994	$510,056	$366,351	Composition Shingle	2024-09-01	2459
02133	Robert	Williams	434 Maple Court	33.4739	-112.0517	Central Phoenix	AZ	85002	919-998-3679	919-705-1535	1971-03-16	Divorced	Very Likely	2015	2020	$464,716	$927,869	Metal	2024-01-30	1959
02134	David	Smith	642 Oak Lane	35.0346	-106.5987	Old Town	NM	87001	919-378-2415	919-403-3414	1960-11-14	Divorced	Unlikely	2017	2010	$351,615	$509,535	Tile	2024-03-26	2614
02135	Michael	Johnson	929 Poplar Court	37.1779	-113.4848	Sunset	UT	84791	919-858-9858	919-172-6552	1968-10-04	Widowed	Possible	2013	1990	$415,990	$380,618	Metal	2023-02-21	1890
02136	Elizabeth	Taylor	544 Maple Lane	35.0377	-106.5660	Downtown Albuquerque	NM	87001	919-958-8220	919-607-1877	1989-10-20	Married	Unlikely	2015	2015	$460,668	$733,972	Composition Shingle	2023-10-23	2080
02137	David	Miller	385 Pine Circle	37.1265	-113.4675	Downtown	UT	84790	919-445-2287	919-693-8656	1985-03-05	Single	Likely	2016	1992	$493,048	$417,203	Tile	2024-11-04	2432
02138	Elizabeth	Anderson	148 Pine Circle	35.0819	-106.5440	Central Albuquerque	NM	87002	919-757-9469	919-981-5751	1988-02-06	Married	Unlikely	2011	2003	$477,060	$840,231	Composition Shingle	2024-07-07	2435
02139	Susan	Davis	477 Hickory Avenue	37.1368	-113.4140	Dixie Downs	UT	84791	919-210-2966	919-359-1117	1983-07-26	Divorced	Less Likely	2011	2013	$408,222	$706,054	Composition Shingle	2024-07-11	2607
02140	William	Taylor	483 Spruce Lane	33.4396	-112.0169	Central City	AZ	85003	919-316-2997	919-451-9488	1984-04-01	Divorced	Likely	2012	2015	$362,280	$1,179,163	Composition Shingle	2023-12-31	2288
02141	Michael	Davis	382 Pine Street	35.0503	-106.5843	Nob Hill	NM	87002	919-936-1152	919-219-6148	1979-02-14	Divorced	Unlikely	2020	2016	$424,928	$929,867	Unknown	2024-12-07	2389
02142	Robert	Brown	714 Birch Road	35.0356	-106.5312	Historic District	NM	87001	919-303-4656	919-416-5692	1966-02-19	Married	Less Likely	2015	2000	$409,288	$794,889	Metal	2024-02-01	2119
02143	Jennifer	Miller	763 Spruce Way	35.0001	-106.5887	Central Albuquerque	NM	87002	919-724-7437	919-300-9238	1977-10-23	Divorced	Unlikely	2010	1993	$452,956	$824,660	Unknown	2024-05-08	2182
02144	Susan	Johnson	173 Walnut Road	33.4208	-112.0953	Central City	AZ	85003	919-846-3226	919-512-6134	1974-06-25	Widowed	Very Likely	2013	2018	$404,300	$854,696	Unknown	2023-01-09	2269
02145	Jennifer	Johnson	367 Hickory Lane	33.4797	-112.0709	Garfield	AZ	85002	919-374-4811	919-887-8712	1989-01-11	Single	Less Likely	2009	2019	$410,508	$580,906	Metal	2024-02-15	2251
02146	Elizabeth	Anderson	211 Walnut Street	33.4009	-112.0666	Roosevelt	AZ	85002	919-713-9295	919-970-7775	1988-10-16	Widowed	Possible	2012	2001	$518,374	$1,197,080	Tile	2023-07-24	2463
02147	David	Taylor	207 Oak Road	33.4688	-112.0442	Downtown Phoenix	AZ	85001	919-317-9015	919-864-8854	1968-07-25	Married	Unlikely	2009	2014	$436,018	$1,116,031	Metal	2023-02-26	2692
02148	Jennifer	Johnson	639 Elm Avenue	33.4919	-112.0209	Central Phoenix	AZ	85002	919-418-3082	919-776-7882	1989-04-29	Single	Unlikely	2011	2001	$425,882	$950,379	Tile	2024-02-20	2653
02149	Elizabeth	Taylor	964 Oak Avenue	37.1362	-113.4962	St. George	UT	84791	919-904-6676	919-443-8317	1960-12-27	Widowed	Likely	2016	2011	$508,124	$989,754	Composition Shingle	2023-06-25	2299
02150	William	Taylor	918 Oak Lane	33.4540	-112.0228	Central City	AZ	85003	919-185-9344	919-729-1987	1984-08-15	Single	Less Likely	2019	1996	$364,364	$1,064,869	Tile	2023-08-11	2583
02151	Robert	Johnson	983 Oak Circle	33.4709	-112.0479	Historic District	AZ	85003	919-123-9523	919-156-1946	1968-03-29	Married	Less Likely	2008	1997	$481,217	$1,051,255	Metal	2024-07-24	1987
02152	Michael	Brown	184 Elm Circle	37.1344	-113.4164	Downtown	UT	84790	919-352-6665	919-467-8746	1965-02-22	Married	Unlikely	2009	2007	$473,595	$929,223	Composition Shingle	2024-08-17	2414
02153	Patricia	Miller	521 Birch Street	33.4812	-112.0377	Roosevelt	AZ	85002	919-440-1361	919-964-6772	1973-10-29	Married	Very Likely	2019	2008	$511,917	$1,024,678	Tile	2023-10-19	2228
02154	Robert	Davis	344 Spruce Circle	37.1560	-113.4417	St. George	UT	84791	919-610-4155	919-379-2395	1971-04-19	Divorced	Likely	2011	1990	$398,900	$918,284	Tile	2023-06-11	1903
02155	Jennifer	Smith	428 Oak Lane	37.1726	-113.4346	Dixie Downs	UT	84791	919-521-3399	919-205-2615	1972-07-18	Married	Likely	2020	2010	$360,179	$638,913	Unknown	2023-03-17	2395
02156	John	Miller	850 Walnut Street	33.4732	-112.0017	Historic District	AZ	85003	919-104-7752	919-474-9126	1974-09-25	Married	Very Likely	2009	1991	$430,667	$1,108,770	Unknown	2023-12-31	2322
02157	Patricia	Anderson	839 Elm Street	37.1146	-113.4047	St. George	UT	84791	919-387-5597	919-359-2593	1989-07-01	Widowed	Very Likely	2016	2010	$354,483	$941,905	Metal	2023-11-16	2550
02158	John	Johnson	445 Hickory Road	35.0619	-106.5822	Historic District	NM	87001	919-133-8414	919-422-5780	1988-03-02	Married	Very Likely	2018	1994	$385,058	$305,787	Unknown	2023-08-28	2083
02159	Michael	Johnson	927 Cedar Court	33.4721	-112.0554	Central Business District	AZ	85001	919-773-7759	919-604-8323	1960-12-20	Divorced	Unlikely	2020	2019	$382,617	$713,997	Tile	2023-04-11	2700
02160	Patricia	Taylor	486 Spruce Drive	37.1402	-113.4612	Sunset	UT	84791	919-891-3946	919-493-5982	1988-07-14	Divorced	Possible	2020	2018	$503,157	$986,833	Unknown	2023-03-05	2435
02161	Elizabeth	Martinez	782 Walnut Drive	33.4450	-112.0963	Downtown Phoenix	AZ	85001	919-133-7851	919-750-8887	1968-08-17	Widowed	Less Likely	2010	1994	$464,446	$1,109,879	Metal	2024-12-01	1866
02162	David	Anderson	852 Cedar Court	35.0020	-106.5173	Old Town	NM	87001	919-362-5479	919-360-9458	1984-08-17	Divorced	Very Likely	2018	2001	$425,046	$686,059	Metal	2024-01-31	2643
02163	John	Miller	895 Walnut Road	33.4222	-112.0072	Roosevelt	AZ	85002	919-925-1551	919-619-2862	1990-05-28	Single	Less Likely	2015	2000	$475,283	$320,630	Metal	2024-09-21	2558
02164	Mary	Johnson	122 Pine Lane	33.4959	-112.0748	Central Phoenix	AZ	85002	919-213-5773	919-304-6657	1964-02-06	Married	Very Likely	2016	1992	$481,909	$629,991	Unknown	2023-11-22	2796
02165	David	Brown	865 Hickory Circle	33.4212	-112.0927	Central Business District	AZ	85001	919-573-6004	919-649-9297	1960-02-19	Widowed	Unlikely	2017	2011	$427,540	$1,028,627	Metal	2024-02-04	2565
02166	Jennifer	Johnson	441 Elm Way	35.0962	-106.5179	Historic District	NM	87001	919-449-2684	919-766-7810	1984-01-24	Single	Unlikely	2015	2013	$380,015	$560,229	Tile	2023-04-30	2590
02167	John	Anderson	689 Oak Lane	33.4896	-112.0037	Central Business District	AZ	85001	919-449-3740	919-604-4907	1986-05-01	Married	Unlikely	2009	2006	$479,907	$654,312	Metal	2024-06-27	2177
02168	Elizabeth	Martinez	159 Elm Lane	33.4257	-112.0837	Central Business District	AZ	85001	919-840-1084	919-879-6460	1976-05-12	Married	Less Likely	2008	2018	$490,002	$713,934	Unknown	2023-06-27	2147
02169	John	Smith	619 Birch Court	37.1146	-113.4005	Sunset	UT	84791	919-777-4105	919-950-4888	1970-11-03	Married	Possible	2017	1990	$403,818	$893,815	Tile	2023-05-06	2530
02170	Michael	Brown	862 Birch Avenue	33.4361	-112.0963	Government District	AZ	85001	919-219-5558	919-833-9892	1963-10-20	Divorced	Less Likely	2009	2006	$474,169	$802,530	Tile	2024-09-14	2458
02171	Jennifer	Williams	137 Pine Drive	33.4308	-112.0257	Central Business District	AZ	85001	919-827-2403	919-991-1194	1981-01-12	Married	Less Likely	2013	1992	$421,444	$531,118	Composition Shingle	2024-09-18	2649
02172	Elizabeth	Taylor	880 Spruce Court	35.0694	-106.5862	Central Albuquerque	NM	87002	919-355-1831	919-270-5418	1979-12-31	Widowed	Less Likely	2018	2002	$403,794	$1,019,634	Composition Shingle	2024-08-29	2095
02173	John	Williams	128 Oak Avenue	33.4146	-112.0479	Central Phoenix	AZ	85002	919-779-1218	919-600-3536	1971-07-22	Single	Possible	2010	1994	$381,740	$1,123,785	Unknown	2023-12-19	2584
02174	John	Martinez	181 Maple Circle	37.1610	-113.4710	Sunset	UT	84791	919-481-2431	919-485-3563	1985-06-05	Widowed	Very Likely	2010	2012	$445,761	$801,468	Metal	2024-02-11	2174
02175	Jennifer	Anderson	633 Walnut Court	37.1518	-113.4653	St. George	UT	84790	919-413-2074	919-837-6468	1981-12-21	Widowed	Very Likely	2011	2009	$399,120	$1,015,002	Metal	2024-06-09	2026
02176	Mary	Anderson	854 Birch Road	33.4570	-112.0798	Garfield	AZ	85002	919-283-8713	919-254-5999	1980-11-17	Married	Less Likely	2020	2002	$453,597	$428,130	Composition Shingle	2024-03-22	1988
02177	Mary	Williams	162 Cedar Lane	35.0229	-106.5712	University Area	NM	87002	919-947-1161	919-777-7600	1960-11-14	Divorced	Less Likely	2015	1993	$360,245	$1,008,782	Unknown	2023-06-12	2117
02178	Mary	Davis	518 Hickory Drive	33.4099	-112.0001	Arts District	AZ	85003	919-912-6350	919-338-2324	1988-11-05	Single	Unlikely	2017	1993	$426,332	$1,097,717	Unknown	2023-12-25	2658
02179	Jennifer	Davis	217 Birch Street	35.0891	-106.5646	Nob Hill	NM	87002	919-342-4306	919-708-8674	1975-05-10	Widowed	Very Likely	2016	1992	$454,442	$421,533	Composition Shingle	2023-08-06	2133
02180	Jennifer	Brown	225 Spruce Court	37.1138	-113.4816	Downtown	UT	84790	919-396-1786	919-255-1630	1971-03-26	Divorced	Unlikely	2017	2008	$354,186	$743,750	Metal	2024-06-03	2114
02181	John	Davis	834 Maple Drive	33.4029	-112.0282	Historic District	AZ	85003	919-781-5872	919-818-8382	1964-07-04	Married	Unlikely	2013	2009	$450,480	$994,198	Unknown	2024-10-29	2548
02182	Robert	Miller	863 Poplar Lane	35.0185	-106.5655	Old Town	NM	87001	919-886-9683	919-110-4370	1989-08-22	Widowed	Unlikely	2019	2009	$444,312	$370,451	Composition Shingle	2024-05-23	1838
02183	William	Johnson	563 Elm Drive	33.4733	-112.0860	Downtown Phoenix	AZ	85001	919-808-3586	919-539-1753	1977-08-21	Married	Very Likely	2012	1998	$411,885	$887,701	Composition Shingle	2023-06-29	2067
02184	Robert	Miller	269 Walnut Lane	37.1589	-113.4717	Downtown	UT	84790	919-294-7033	919-514-4245	1976-06-04	Married	Very Likely	2020	2019	$454,397	$563,457	Tile	2024-05-04	2228
02185	Patricia	Taylor	281 Oak Road	37.1222	-113.4375	St. George	UT	84790	919-296-6383	919-885-3170	1961-02-28	Divorced	Very Likely	2019	2003	$414,390	$601,297	Metal	2023-12-07	2082
02186	John	Johnson	154 Elm Court	35.0934	-106.5759	Central Albuquerque	NM	87002	919-739-4455	919-772-5167	1970-02-21	Widowed	Unlikely	2017	1996	$473,381	$948,349	Tile	2023-02-26	2647
02187	Robert	Anderson	551 Poplar Street	35.0438	-106.5782	University Area	NM	87002	919-843-2907	919-312-1653	1980-05-23	Single	Very Likely	2017	2002	$387,856	$1,016,218	Metal	2024-11-07	2082
02188	Robert	Taylor	306 Walnut Circle	37.1870	-113.4435	Dixie Downs	UT	84791	919-209-3014	919-931-2506	1978-08-30	Widowed	Possible	2013	2001	$446,638	$1,173,816	Unknown	2024-06-02	2266
02189	Susan	Johnson	237 Cedar Avenue	35.0184	-106.5452	Old Town	NM	87001	919-848-4293	919-235-8749	1973-03-08	Widowed	Less Likely	2018	2018	$394,594	$446,127	Unknown	2024-04-17	2400
02190	Jennifer	Martinez	979 Poplar Way	35.0653	-106.5177	Nob Hill	NM	87002	919-762-8587	919-332-7724	1966-05-09	Widowed	Likely	2015	2020	$425,796	$1,047,400	Metal	2023-09-13	1985
02191	John	Brown	561 Elm Drive	33.4321	-112.0771	Arts District	AZ	85003	919-488-7173	919-839-1329	1976-07-16	Married	Less Likely	2017	2011	$366,156	$1,057,102	Tile	2024-12-11	2424
02192	Jennifer	Wilson	216 Cedar Avenue	35.0581	-106.5016	Downtown Albuquerque	NM	87001	919-606-1924	919-943-4617	1974-03-25	Single	Likely	2019	1991	$412,660	$714,494	Metal	2023-10-13	2019
02193	William	Wilson	113 Walnut Road	37.1661	-113.4395	St. George	UT	84791	919-298-1979	919-960-8216	1961-01-29	Married	Unlikely	2019	2017	$409,500	$699,653	Composition Shingle	2023-09-15	1859
02194	John	Williams	207 Hickory Street	33.4848	-112.0339	Central Business District	AZ	85001	919-240-6376	919-438-2484	1981-11-23	Widowed	Very Likely	2010	2015	$418,238	$1,035,003	Metal	2023-03-05	2630
02195	Michael	Davis	225 Oak Circle	37.1128	-113.4965	Downtown	UT	84790	919-261-5880	919-545-6223	1990-12-09	Widowed	Possible	2009	2011	$364,202	$768,013	Metal	2023-11-05	1967
02196	William	Smith	163 Elm Way	37.1947	-113.4494	Dixie Downs	UT	84791	919-833-3777	919-150-7122	1967-01-20	Single	Possible	2020	1992	$374,282	$1,146,802	Composition Shingle	2023-01-11	1978
02197	Jennifer	Anderson	262 Walnut Avenue	33.4491	-112.0732	Central Phoenix	AZ	85002	919-727-5839	919-726-6060	1969-04-28	Single	Less Likely	2009	1991	$382,431	$319,629	Tile	2023-09-15	1878
02198	Susan	Martinez	804 Poplar Court	37.1616	-113.4803	Downtown	UT	84790	919-894-2636	919-321-3700	1962-01-10	Widowed	Likely	2013	1995	$511,011	$515,452	Tile	2024-05-07	2673
02199	Susan	Martinez	244 Elm Road	35.0788	-106.5394	Nob Hill	NM	87002	919-309-4400	919-585-6553	1982-12-06	Married	Possible	2018	1998	$394,763	$445,677	Composition Shingle	2024-11-16	1853
02200	Jennifer	Johnson	525 Spruce Road	33.4577	-112.0820	Roosevelt	AZ	85002	919-226-4822	919-669-8852	1985-04-02	Widowed	Possible	2014	2009	$517,662	$960,407	Tile	2024-01-21	2779
02201	John	Williams	274 Birch Way	35.0879	-106.5261	Nob Hill	NM	87002	919-942-5019	919-696-2769	1960-06-25	Divorced	Possible	2015	1999	$479,996	$827,373	Composition Shingle	2023-05-07	2173
02202	Jennifer	Smith	518 Elm Drive	33.4973	-112.0344	Central Business District	AZ	85001	919-131-4987	919-162-9029	1976-05-20	Single	Likely	2010	2000	$501,966	$354,216	Metal	2024-01-07	1806
02203	Michael	Brown	842 Cedar Avenue	35.0996	-106.5486	University Area	NM	87002	919-170-2553	919-923-9087	1979-10-02	Widowed	Possible	2012	2007	$372,274	$1,068,092	Unknown	2024-12-11	2394
02204	Robert	Williams	744 Birch Avenue	37.1318	-113.4479	Historic District	UT	84790	919-140-5556	919-276-3213	1978-03-01	Single	Unlikely	2009	2020	$454,524	$665,881	Metal	2024-08-17	2774
02205	Susan	Williams	448 Birch Way	33.4852	-112.0874	Roosevelt	AZ	85002	919-782-9567	919-288-2899	1974-11-03	Divorced	Likely	2013	2018	$491,783	$1,175,751	Composition Shingle	2024-07-16	2709
02206	Mary	Williams	947 Cedar Road	33.4945	-112.0551	Central Business District	AZ	85001	919-784-1412	919-684-6207	1961-10-30	Divorced	Possible	2013	1990	$497,172	$896,560	Unknown	2024-08-11	2139
02207	Susan	Miller	306 Pine Avenue	33.4619	-112.0332	Central City	AZ	85003	919-451-5471	919-434-7243	1964-12-17	Single	Possible	2018	2007	$519,020	$562,154	Metal	2024-12-31	2286
02208	Mary	Johnson	942 Birch Drive	33.4945	-112.0793	Roosevelt	AZ	85002	919-133-5745	919-771-4020	1990-08-11	Married	Very Likely	2019	1993	$370,298	$396,554	Composition Shingle	2024-11-06	2573
02209	David	Taylor	722 Walnut Avenue	33.4878	-112.0516	Government District	AZ	85001	919-192-7587	919-206-9914	1972-04-19	Married	Unlikely	2013	2019	$471,611	$319,075	Composition Shingle	2023-08-06	2443
02210	John	Taylor	644 Poplar Circle	37.1952	-113.4450	Dixie Downs	UT	84791	919-581-1596	919-396-4961	1988-02-12	Single	Very Likely	2017	2011	$504,369	$378,034	Metal	2023-10-05	2347
02211	John	Anderson	708 Poplar Circle	37.1745	-113.4431	St. George	UT	84790	919-627-9360	919-371-6476	1988-10-12	Married	Less Likely	2008	2014	$378,227	$692,891	Tile	2023-01-11	2771
02212	Mary	Anderson	356 Maple Road	33.4644	-112.0806	Roosevelt	AZ	85002	919-704-8131	919-793-9631	1977-02-03	Divorced	Likely	2010	1996	$465,921	$920,777	Unknown	2024-07-09	2599
02213	William	Taylor	477 Birch Way	33.4458	-112.0702	Historic District	AZ	85003	919-930-7509	919-468-1357	1982-06-07	Widowed	Unlikely	2014	2012	$501,455	$743,203	Tile	2023-08-13	2437
02214	William	Smith	538 Hickory Circle	33.4109	-112.0126	Central Phoenix	AZ	85002	919-465-8299	919-909-5458	1960-04-02	Married	Possible	2014	2016	$401,847	$695,124	Unknown	2023-05-24	2639
